Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.009999990463256836,119.35739,0.62341812,4.2122845945945944e-05,300.0
2.020050048828125,118.37662,0.62121117,4.19737277027027e-05,305.0
4.023112535476685,116.89684,0.61856209,4.179473581081081e-05,310.0
6.034579515457153,116.00918,0.61618852,4.163435945945946e-05,315.0
8.046282529830933,114.64663,0.61380199,4.147310743243243e-05,320.0
10.05496096611023,113.36318,0.61120186,4.129742297297297e-05,325.0
12.066279649734497,112.07037,0.60904826,4.115190945945946e-05,330.0
14.073039293289185,110.87415,0.60700519,4.1013864189189185e-05,335.0
16.080193519592285,109.74282,0.60422527,4.082603175675676e-05,340.0
18.096249103546143,108.60285,0.60183716,4.066467297297297e-05,345.0
20.104744911193848,107.35639,0.59939947,4.049996418918919e-05,350.0
22.108954668045044,106.04315,0.59696272,4.0335318918918915e-05,355.0
24.114989042282104,104.81208,0.59452702,4.0170744594594596e-05,360.0
26.124645948410034,103.64194,0.59214351,4.0009696621621623e-05,365.0
28.134377002716064,102.53885,0.58964851,3.9841115540540535e-05,370.0
30.15155529975891,101.20624,0.58708184,3.966769189189189e-05,375.0
32.16108417510986,100.13048,0.58471789,3.950796554054054e-05,380.0
34.163429498672485,98.962561,0.58217257,3.9335984459459457e-05,385.0
36.17600607872009,97.827016,0.57960686,3.916262567567567e-05,390.0
38.18968486785889,96.581284,0.57731979,3.900809391891892e-05,395.0
40.19429087638855,95.390348,0.57475427,3.8834747972972975e-05,400.0
42.20583629608154,94.082215,0.57215039,3.865881013513514e-05,405.0
44.21868824958801,93.031072,0.5698129,3.850087162162162e-05,410.0
46.22881722450256,92.050301,0.56741151,3.833861554054054e-05,415.0
48.22946047782898,90.744171,0.56479956,3.816213243243243e-05,420.0
50.243709564208984,89.534804,0.56246584,3.8004448648648645e-05,425.0
52.25584292411804,88.400207,0.55972431,3.7819210135135134e-05,430.0
54.25983786582947,87.13289,0.55759162,3.7675109459459455e-05,435.0
56.26762509346008,85.878098,0.55489452,3.749287297297297e-05,440.0
58.27834439277649,84.846557,0.55235956,3.732159189189189e-05,445.0
60.295982837677,83.542951,0.55025417,3.717933581081081e-05,450.0
62.30096101760864,82.549913,0.54737645,3.698489527027027e-05,455.0
64.30869197845459,81.143925,0.54499259,3.682382364864865e-05,460.0
66.31834244728088,80.183644,0.54249591,3.665512905405405e-05,465.0
68.32720971107483,78.970461,0.53954603,3.645581283783784e-05,470.0
70.33644914627075,78.001041,0.53675157,3.626699797297297e-05,475.0
72.35088396072388,76.611928,0.53429117,3.610075472972973e-05,480.0
74.35820817947388,75.766231,0.53187106,3.593723378378378e-05,485.0
76.37117409706116,74.195553,0.52889419,3.5736093918918925e-05,490.0
78.37777352333069,73.241005,0.52706451,3.561246689189189e-05,495.0
80.3851945400238,71.921723,0.52436147,3.5429829054054055e-05,500.0
82.39426684379578,70.832235,0.52186121,3.526089256756756e-05,505.0
84.4055655002594,69.785896,0.51910075,3.5074375e-05,510.0
86.41664171218872,68.653031,0.51661254,3.4906252702702704e-05,515.0
88.42919278144836,67.549753,0.51389893,3.4722900675675674e-05,520.0
90.43998956680298,66.513972,0.51102937,3.4529011486486486e-05,525.0
92.44964075088501,65.068942,0.50848405,3.4357030405405403e-05,530.0
94.46071290969849,64.227759,0.50651662,3.422409594594594e-05,535.0
96.47032594680786,63.070599,0.50362154,3.4028482432432436e-05,540.0
98.47616624832153,61.943851,0.50083564,3.384024594594595e-05,545.0
100.48767805099487,60.774671,0.4987608,3.370005405405405e-05,550.0
102.49078130722046,59.574204,0.4958768,3.350518918918919e-05,555.0
104.50900864601135,58.431646,0.49324781,3.332755472972973e-05,560.0
106.51672267913818,57.541654,0.49075405,3.315905743243243e-05,565.0
108.51856923103333,56.351403,0.48814536,3.2982794594594593e-05,570.0
110.52934193611145,55.269983,0.48531586,3.279161216216216e-05,575.0
112.53680539131165,54.141712,0.48284888,3.262492432432432e-05,580.0
114.54652142524719,52.908978,0.48032468,3.2454370270270273e-05,585.0
116.55926632881165,51.904153,0.47742175,3.225822635135135e-05,590.0
118.5720431804657,50.790673,0.47505226,3.209812567567567e-05,595.0
120.5758466720581,49.736779,0.47224661,3.190855472972973e-05,600.0
122.59451913833618,48.645093,0.46964889,3.173303310810811e-05,605.0
124.59956812858582,47.533157,0.46713098,3.156290405405405e-05,610.0
126.61177730560303,46.549813,0.46433631,3.1374075e-05,615.0
128.62537503242493,45.320997,0.46186149,3.1206857432432434e-05,620.0
130.63541197776794,44.332702,0.45904096,3.101628108108108e-05,625.0
132.63748240470886,43.147246,0.45632672,3.0832886486486484e-05,630.0
134.64886045455933,42.295215,0.45371792,3.0656616216216216e-05,635.0
136.656023979187,41.212533,0.45083851,3.046206148648649e-05,640.0
138.66856575012207,40.272391,0.44822887,3.028573445945946e-05,645.0
140.67659831047058,39.141361,0.44571096,3.0115605405405405e-05,650.0
142.68915629386902,37.893795,0.44277958,2.991753918918919e-05,655.0
144.69442224502563,36.915433,0.43980281,2.971640608108108e-05,660.0
146.7080476284027,35.731019,0.43682133,2.951495472972973e-05,665.0
148.71617317199707,34.915132,0.43430091,2.934465608108108e-05,670.0
150.72254037857056,33.919137,0.43196102,2.9186555405405404e-05,675.0
152.73538494110107,32.901764,0.42910714,2.8993725675675676e-05,680.0
154.7503457069397,31.713774,0.42619345,2.879685472972973e-05,685.0
156.75660920143127,30.502856,0.42291199,2.857513445945946e-05,690.0
158.7681062221527,29.611929,0.42032526,2.8400355405405405e-05,695.0
160.7759621143341,28.580683,0.41751006,2.821013918918919e-05,700.0
162.78992295265198,27.587533,0.41448382,2.8005663513513515e-05,705.0
164.79815125465393,26.613902,0.4117562,2.7821364864864867e-05,710.0
166.8083267211914,25.666215,0.40902062,2.7636528378378378e-05,715.0
168.8181221485138,24.674376,0.40636818,2.745730945945946e-05,720.0
170.82682085037231,23.637223,0.40335544,2.7253745945945948e-05,725.0
172.83785390853882,22.701783,0.40063503,2.706993445945946e-05,730.0
174.8475911617279,21.743764,0.39781996,2.6879727027027026e-05,735.0
176.85753321647644,20.717898,0.39444165,2.6651462837837835e-05,740.0
178.86716747283936,19.684996,0.39197133,2.6484549324324326e-05,745.0
180.87719559669495,18.881422,0.38896255,2.628125337837838e-05,750.0
182.88624095916748,17.7008,0.38564384,2.6057016216216217e-05,755.0
184.8950080871582,16.724369,0.38270441,2.585840608108108e-05,760.0
186.90765237808228,15.787763,0.38035458,2.5699633783783785e-05,765.0
188.91512203216553,14.877491,0.37724727,2.5489680405405408e-05,770.0
190.9277844429016,14.168907,0.37370715,2.5250483108108108e-05,775.0
192.93910574913025,13.035136,0.37131601,2.5088919594594593e-05,780.0
194.94347190856934,12.130899,0.36784817,2.485460608108108e-05,785.0
196.95631384849548,11.244064,0.36500517,2.4662511486486485e-05,790.0
198.89624857902527,10.505159,0.36231384,2.4480664864864864e-05,795.0
200.8212697505951,9.416619,0.35894558,2.425307972972973e-05,800.0
202.75129675865173,8.5539152,0.35615098,2.4064255405405404e-05,805.0
204.676429271698,7.5697311,0.35289725,2.3844408783783784e-05,810.0
206.59800171852112,6.654165,0.35004526,2.3651706756756757e-05,815.0
208.52601218223572,5.7061929,0.34729536,2.34659027027027e-05,820.0
210.4493532180786,4.8542242,0.34472357,2.3292133108108106e-05,825.0
212.3703739643097,-3.705e-06,0.34882318,2.3569133783783785e-05,830.0
214.39055848121643,-2.883e-06,0.34392102,2.3237906756756758e-05,835.0
216.40948247909546,-2.144e-06,0.33895862,2.2902609459459457e-05,840.0
218.42678332328796,-2.654e-06,0.334162,2.2578513513513514e-05,845.0
220.43878936767578,-4.913e-06,0.33004358,2.2300241891891893e-05,850.0
222.4595603942871,-4.694e-06,0.32519362,2.1972541891891892e-05,855.0
224.46973943710327,-3.175e-06,0.32026948,2.1639829729729728e-05,860.0
226.49175715446472,-1.218e-06,0.31565193,2.132783310810811e-05,865.0
228.50757718086243,-2.519e-06,0.31110519,2.1020620945945943e-05,870.0
230.5297508239746,-6.099e-06,0.30620534,2.068955e-05,875.0
232.54577040672302,-4.819e-06,0.30159678,2.037816081081081e-05,880.0
234.55569863319397,-2.727e-06,0.2970218,2.006904054054054e-05,885.0
236.57807660102844,-2.998e-06,0.29204065,1.9732476351351352e-05,890.0
238.591952085495,-4.101e-06,0.28747687,1.9424112837837838e-05,895.0
240.61161041259766,-4.507e-06,0.28289885,1.911478716216216e-05,900.0
